set_id,session_id,exercise_id,set_number,reps,load_kg,rpe,rest_sec
26308,1579,368,2,11,43.71,7.4,94
26309,1579,368,3,9,41.7,7.7,158
26310,1579,368,4,11,51.31,8.1,107
26311,1579,368,5,8,46.15,7.9,89
26312,1580,164,1,11,46.06,7.1,107
26313,1580,164,2,12,39.26,8.3,120
26314,1580,164,3,7,35.44,7.3,98
26315,1580,164,4,9,35.81,8.2,159
26316,1580,164,5,12,38.44,7.1,120
26317,1580,194,1,7,44.58,8.0,131
26318,1580,194,2,7,47.09,8.8,116
26319,1580,194,3,8,47.95,7.0,144
26320,1580,194,4,7,45.13,7.3,108
26321,1580,194,5,8,49.12,9.0,150
26322,1580,384,1,12,36.6,8.3,134
26323,1580,384,2,9,40.53,7.4,96
26324,1580,384,3,7,35.62,7.3,110
26325,1580,196,1,8,42.97,8.7,190
26326,1580,196,2,6,45.33,7.1,161
26327,1580,196,3,12,41.48,7.7,95
26328,1580,196,4,10,42.67,7.6,166
26329,1581,107,1,6,33.24,7.0,115
26330,1581,107,2,9,35.37,8.2,125
26331,1581,107,3,9,31.96,6.0,131
26332,1581,245,1,9,40.47,7.6,162
26333,1581,245,2,8,43.5,7.0,96
26334,1581,245,3,8,42.57,9.1,144
26335,1581,245,4,11,41.65,7.9,73
26336,1581,378,1,7,49.2,7.7,154
26337,1581,378,2,8,44.17,8.8,162
26338,1581,378,3,9,50.26,8.0,102
26339,1581,378,4,11,46.51,7.5,128
26340,1581,378,5,7,42.82,7.4,143
26341,1581,333,1,9,63.54,7.0,110
26342,1581,333,2,11,48.59,7.9,145
26343,1581,333,3,9,62.39,7.5,145
26344,1581,333,4,8,59.97,7.2,80
26345,1581,333,5,11,56.79,8.1,163
26346,1581,355,1,12,37.77,6.9,76
26347,1581,355,2,12,38.03,8.1,135
26348,1581,355,3,6,37.89,7.0,128
26349,1581,355,4,7,43.57,7.9,99
26350,1581,355,5,10,42.48,8.7,100
26351,1581,141,1,9,41.0,6.8,146
26352,1581,141,2,6,44.62,8.6,148
26353,1581,141,3,6,42.41,7.4,134
26354,1581,141,4,11,46.43,7.6,131
26355,1581,141,5,10,46.11,7.4,92
26356,1582,218,1,6,28.01,7.5,143
26357,1582,218,2,11,31.74,8.2,85
26358,1582,218,3,11,27.96,7.7,107
26359,1582,218,4,12,36.04,8.2,94
26360,1582,150,1,8,44.29,8.8,135
26361,1582,150,2,9,40.75,8.9,132
26362,1582,150,3,11,39.02,7.3,74
26363,1582,150,4,9,39.09,7.2,85
26364,1582,150,5,9,39.21,7.7,142
26365,1582,258,1,8,19.99,8.1,78
26366,1582,258,2,8,24.18,8.4,110
26367,1582,258,3,6,26.22,6.3,89
26368,1582,258,4,9,20.86,8.7,142
26369,1582,258,5,7,24.48,7.6,100
26370,1582,258,6,12,27.92,7.4,102
26371,1582,96,1,7,38.74,7.1,125
26372,1582,96,2,8,34.28,8.2,157
26373,1582,96,3,8,38.66,7.0,115
26374,1582,96,4,10,36.03,7.9,115
26375,1582,96,5,11,33.41,7.8,186
26376,1582,96,6,7,42.47,6.8,126
26377,1583,364,1,10,10.84,7.8,162
26378,1583,364,2,7,8.2,8.8,174
26379,1583,364,3,8,11.09,8.8,123
26380,1583,364,4,7,10.56,8.4,68
26381,1583,364,5,7,10.64,8.9,120
26382,1583,242,1,12,46.07,6.5,98
26383,1583,242,2,8,42.12,8.5,125
26384,1583,242,3,11,47.4,8.4,146
26385,1583,242,4,8,48.09,7.7,99
26386,1583,242,5,8,46.66,7.7,118
26387,1583,201,1,9,59.21,8.2,91
26388,1583,201,2,8,58.34,7.2,102
26389,1583,201,3,7,54.42,8.1,213
26390,1583,201,4,11,52.27,7.7,166
26391,1583,201,5,12,45.35,8.9,60
26392,1583,324,1,6,24.88,7.1,120
26393,1583,324,2,11,24.06,7.9,124
26394,1583,324,3,10,21.87,6.8,154
26395,1583,324,4,12,25.8,7.6,129
26396,1584,382,1,9,59.97,7.8,141
26397,1584,382,2,12,59.55,8.4,76
26398,1584,382,3,11,56.02,7.7,180
26399,1584,382,4,6,49.62,7.1,149
26400,1584,9,1,12,34.76,8.7,100
26401,1584,9,2,9,34.8,7.3,128
26402,1584,9,3,12,30.08,7.7,104
26403,1584,328,1,9,32.63,7.8,60
26404,1584,328,2,9,47.81,7.4,91
26405,1584,328,3,8,38.82,7.3,104
26406,1584,328,4,12,42.02,7.7,113
26407,1584,328,5,12,39.34,6.8,124
26408,1584,391,1,6,45.6,8.7,68
26409,1584,391,2,12,38.79,9.0,112
26410,1584,391,3,9,39.71,6.3,147
26411,1584,391,4,12,46.88,7.9,91
26412,1584,391,5,10,42.4,8.0,109
26413,1584,391,6,9,42.35,6.6,145
26414,1584,268,1,12,35.34,7.4,172
26415,1584,268,2,8,40.77,7.3,102
26416,1584,268,3,8,37.68,8.1,130
26417,1584,268,4,10,35.75,8.0,191
26418,1584,272,1,8,28.68,8.4,131
26419,1584,272,2,6,29.03,9.2,132
26420,1584,272,3,11,30.32,7.8,108
26421,1585,365,1,6,39.52,7.3,175
26422,1585,365,2,8,40.3,8.1,95
26423,1585,365,3,11,48.17,7.0,150
26424,1585,365,4,12,44.28,8.0,106
26425,1585,365,5,9,46.38,6.4,126
26426,1585,79,1,6,50.05,7.7,150
26427,1585,79,2,12,61.04,7.9,116
26428,1585,79,3,9,61.58,7.5,126
26429,1585,79,4,8,48.72,8.4,128
26430,1585,325,1,10,39.9,7.3,132
26431,1585,325,2,8,34.54,6.5,136
26432,1585,325,3,7,39.76,7.9,69
26433,1585,113,1,7,55.13,7.6,159
26434,1585,113,2,6,57.29,6.8,104
26435,1585,113,3,10,55.05,7.7,131
26436,1585,113,4,11,45.59,8.6,97
26437,1586,221,1,7,27.2,8.6,144
26438,1586,221,2,12,29.5,8.0,167
26439,1586,221,3,10,32.07,7.7,93
26440,1586,221,4,10,33.23,7.0,118
26441,1586,106,1,7,28.42,7.2,122
26442,1586,106,2,8,28.29,7.9,87
26443,1586,253,1,8,30.23,6.0,114
26444,1586,253,2,8,35.24,8.6,105
26445,1586,312,1,7,40.87,6.8,170
26446,1586,312,2,9,39.34,7.4,111
26447,1586,338,1,11,27.33,8.9,86
26448,1586,338,2,9,25.41,7.2,85
26449,1587,219,1,8,45.97,7.6,114
26450,1587,219,2,9,41.6,8.5,98
26451,1587,219,3,11,43.95,7.4,167
26452,1587,219,4,11,45.37,7.4,127
26453,1587,219,5,9,50.22,7.5,94
26454,1587,219,6,7,46.0,8.5,130
26455,1587,71,1,6,25.51,8.1,200
26456,1587,71,2,6,25.96,8.2,101
26457,1587,71,3,10,25.17,7.6,131
26458,1587,71,4,10,22.89,6.7,135
26459,1587,71,5,11,25.23,7.1,154
26460,1587,71,6,11,27.14,8.6,147
26461,1587,295,1,6,38.66,7.8,71
26462,1587,295,2,11,35.08,7.3,151
26463,1587,295,3,11,34.66,8.3,142
26464,1587,295,4,12,34.36,8.0,160
26465,1587,295,5,9,39.24,7.9,142
26466,1587,295,6,12,37.91,8.5,143
26467,1587,401,1,11,51.77,7.7,129
26468,1587,401,2,9,56.3,7.2,141
26469,1587,401,3,9,52.64,8.4,149
26470,1587,401,4,12,52.14,7.3,148
26471,1587,401,5,7,53.1,7.0,164
26472,1587,347,1,9,42.99,7.2,97
26473,1587,347,2,9,43.37,7.5,153
26474,1587,347,3,10,45.14,7.7,112
26475,1587,347,4,6,47.08,8.1,104
26476,1587,347,5,11,45.65,7.4,190
26477,1587,182,1,10,34.49,7.8,113
26478,1587,182,2,6,33.44,9.1,60
26479,1587,182,3,11,32.57,7.8,112
26480,1587,182,4,9,30.46,8.8,102
26481,1587,182,5,10,37.6,7.2,76
26482,1588,18,1,10,45.97,7.7,139
26483,1588,18,2,9,39.05,8.9,117
26484,1588,18,3,12,42.31,7.1,134
26485,1588,18,4,9,46.99,7.6,142
26486,1588,18,5,12,40.73,9.2,147
26487,1588,392,1,10,48.54,8.5,102
26488,1588,392,2,6,54.8,7.5,100
26489,1588,392,3,10,46.07,7.9,60
26490,1588,392,4,8,47.77,7.8,60
26491,1588,392,5,9,42.89,7.5,140
26492,1588,323,1,9,40.6,7.9,123
26493,1588,323,2,12,37.63,8.3,78
26494,1588,323,3,11,36.48,6.6,79
26495,1588,323,4,8,34.61,7.1,77
26496,1588,323,5,12,39.89,6.8,62
26497,1588,194,1,6,29.39,8.3,67
26498,1588,194,2,6,27.64,6.9,122
26499,1588,194,3,7,35.02,8.4,139
26500,1588,194,4,9,37.62,7.7,128
26501,1588,194,5,9,33.19,6.6,123
26502,1588,155,1,12,78.04,8.2,139
26503,1588,155,2,11,73.77,7.4,168
26504,1588,155,3,6,71.59,8.0,122
26505,1588,155,4,7,65.84,7.0,71
26506,1588,155,5,11,61.08,7.9,126
26507,1588,177,1,8,26.63,8.7,129
26508,1588,177,2,12,35.43,6.9,140
26509,1588,177,3,9,34.53,8.3,136
26510,1588,177,4,8,32.23,7.9,145
26511,1589,75,1,8,57.04,7.3,166
26512,1589,75,2,11,49.46,7.0,91
26513,1589,75,3,9,54.87,8.5,129
26514,1589,75,4,9,54.61,7.0,116
26515,1589,253,1,12,26.24,6.3,94
26516,1589,253,2,9,23.41,6.4,80
26517,1589,253,3,10,22.04,7.4,164
26518,1589,253,4,11,24.99,8.6,117
26519,1589,253,5,10,25.18,8.0,90
26520,1589,253,6,6,21.26,8.6,86
26521,1589,243,1,10,30.23,7.7,147
26522,1589,243,2,10,28.04,8.1,93
26523,1589,243,3,8,28.79,8.3,147
26524,1589,243,4,7,28.83,7.1,135
26525,1589,245,1,6,27.67,7.8,88
26526,1589,245,2,7,32.88,7.2,146
26527,1589,245,3,8,32.28,7.2,91
26528,1589,245,4,6,35.39,6.0,98
26529,1589,361,1,11,44.48,7.6,107
26530,1589,361,2,6,39.22,7.3,121
26531,1589,361,3,10,39.89,9.5,121
26532,1589,28,1,10,19.49,7.9,165
26533,1589,28,2,9,21.13,8.0,114
26534,1589,28,3,8,24.4,8.0,141
26535,1589,28,4,7,21.93,7.6,110
26536,1590,253,1,10,54.12,7.8,85
26537,1590,253,2,11,53.03,7.8,128
26538,1590,253,3,12,64.42,8.0,98
26539,1590,253,4,9,61.97,8.0,146
26540,1590,173,1,11,56.45,8.3,108
26541,1590,173,2,10,49.44,7.1,163
26542,1590,173,3,11,45.25,7.3,113
26543,1590,173,4,10,53.45,7.4,103
26544,1590,167,1,10,44.48,8.7,109
26545,1590,167,2,12,44.99,7.4,111
26546,1590,106,1,11,44.37,8.8,188
26547,1590,106,2,7,48.17,8.2,103
26548,1590,106,3,6,45.19,8.6,70
26549,1591,239,1,6,44.09,8.5,93
26550,1591,239,2,9,40.83,7.4,136
26551,1591,239,3,8,41.91,7.9,134
26552,1591,345,1,10,43.7,8.1,136
26553,1591,345,2,11,49.33,8.8,133
26554,1591,345,3,12,53.4,8.2,110
26555,1591,345,4,6,41.22,8.5,132
26556,1591,345,5,7,36.63,7.9,121
26557,1591,116,1,11,35.53,9.4,115
26558,1591,116,2,11,35.82,8.0,112
26559,1591,116,3,12,34.46,8.9,140
26560,1591,14,1,7,35.44,8.6,70
26561,1591,14,2,7,37.44,7.6,157
26562,1591,14,3,12,40.36,7.9,105
26563,1592,36,1,6,46.39,7.2,174
26564,1592,36,2,10,37.65,7.8,154
26565,1592,36,3,11,42.95,8.7,133
26566,1592,36,4,11,43.0,8.6,71
26567,1592,36,5,10,42.06,9.3,168
26568,1592,262,1,11,77.17,7.9,128
26569,1592,262,2,8,71.59,6.5,60
26570,1592,262,3,8,73.93,7.8,83
26571,1592,262,4,9,70.72,8.2,124
26572,1592,262,5,7,74.4,8.4,175
26573,1592,262,6,10,73.41,7.4,93
26574,1592,134,1,12,20.36,8.4,136
26575,1592,134,2,9,24.64,7.1,103
26576,1592,134,3,6,22.77,6.9,79
26577,1592,181,1,6,12.87,7.7,115
26578,1592,181,2,11,10.01,6.9,131
26579,1592,181,3,6,13.54,7.3,120
26580,1592,181,4,11,13.49,8.0,74
26581,1592,181,5,7,12.1,9.0,102
26582,1593,344,1,9,60.31,7.8,89
26583,1593,344,2,11,61.16,8.6,119
26584,1593,344,3,10,58.97,8.4,147
26585,1593,344,4,6,55.97,7.7,104
26586,1593,344,5,8,56.88,6.9,80
26587,1593,370,1,7,28.88,8.1,125
26588,1593,370,2,9,26.74,7.5,106
26589,1593,370,3,8,25.99,7.5,100
26590,1593,370,4,8,26.67,7.3,118
26591,1593,370,5,6,26.02,8.0,101
26592,1593,370,6,12,27.87,8.1,160
26593,1593,370,7,11,31.28,7.6,126
26594,1593,419,1,7,55.93,8.1,112
26595,1593,419,2,9,59.67,8.6,130
26596,1593,419,3,9,57.97,7.8,125
26597,1593,419,4,7,61.31,7.6,151
26598,1593,419,5,8,64.35,8.1,153
26599,1593,263,1,7,64.81,7.8,105
26600,1593,263,2,11,61.19,7.3,91
26601,1593,263,3,8,56.34,7.4,136
26602,1593,263,4,9,60.93,8.5,169
26603,1593,263,5,10,57.23,7.8,138
26604,1593,263,6,9,64.03,7.1,157
26605,1594,392,1,8,39.71,9.3,107
26606,1594,392,2,11,42.33,7.4,88
26607,1594,392,3,11,47.91,7.6,150
26608,1594,166,1,11,50.29,8.1,94
26609,1594,166,2,10,44.77,8.6,116
26610,1594,166,3,9,47.14,6.7,112
26611,1594,166,4,10,49.35,7.1,83
26612,1594,323,1,7,46.68,7.4,180
26613,1594,323,2,7,43.44,6.7,112
26614,1594,340,1,6,64.55,7.9,133
26615,1594,340,2,11,56.56,7.1,171
26616,1594,340,3,10,58.72,7.3,107
26617,1594,340,4,11,68.4,9.3,132
26618,1594,340,5,12,64.26,8.2,154
26619,1594,261,1,9,35.97,8.8,86
26620,1594,261,2,7,32.18,7.5,138
26621,1594,261,3,8,35.98,7.7,185
26622,1594,261,4,10,42.9,7.8,159
26623,1594,229,1,12,28.3,8.0,122
26624,1594,229,2,8,29.38,7.5,117
26625,1594,229,3,11,31.01,7.4,102
26626,1594,229,4,12,26.95,8.0,102
26627,1594,229,5,6,28.01,8.0,123
26628,1595,322,1,12,45.28,8.7,128
26629,1595,322,2,8,41.53,9.3,68
26630,1595,322,3,8,43.44,8.3,113
26631,1595,322,4,7,45.47,8.0,101
26632,1595,331,1,10,49.32,7.5,103
26633,1595,331,2,11,53.29,6.7,94
26634,1595,331,3,7,49.66,8.9,99
26635,1595,331,4,9,48.4,8.1,133
26636,1595,331,5,11,47.28,8.1,95
26637,1595,357,1,10,22.43,7.3,178
26638,1595,357,2,12,23.92,7.3,118
26639,1595,357,3,12,25.08,8.1,185
26640,1595,53,1,6,26.71,6.8,125
26641,1595,53,2,11,27.0,8.2,155
26642,1595,53,3,11,27.0,7.5,184
26643,1595,53,4,11,23.43,7.7,105
26644,1595,268,1,11,37.13,7.7,108
26645,1595,268,2,10,38.61,8.1,120
26646,1595,268,3,8,32.69,9.6,143
26647,1595,268,4,10,32.07,7.9,134
26648,1595,268,5,8,35.25,8.7,165
26649,1596,150,1,8,56.09,8.5,114
26650,1596,150,2,11,71.1,9.7,92
26651,1596,150,3,8,59.26,8.1,69
26652,1596,150,4,12,61.57,6.9,138
26653,1596,283,1,7,31.16,8.5,164
26654,1596,283,2,11,29.2,9.0,117
26655,1596,283,3,12,31.74,8.3,118
26656,1596,283,4,9,28.1,7.5,118
26657,1596,283,5,6,32.69,6.3,129
26658,1596,179,1,7,38.8,8.1,160
26659,1596,179,2,7,38.86,7.7,162
26660,1596,179,3,12,30.97,8.4,81
26661,1596,179,4,6,37.07,8.0,91
26662,1596,182,1,9,20.73,8.3,94
26663,1596,182,2,9,17.66,7.2,173
26664,1596,182,3,7,16.04,8.1,134
26665,1596,182,4,6,17.16,8.1,147
26666,1596,182,5,7,20.64,8.2,78
26667,1596,184,1,12,33.62,7.9,126
26668,1596,184,2,7,38.34,7.7,119
26669,1596,184,3,9,40.0,6.7,92
26670,1596,184,4,8,36.58,6.8,104
26671,1596,184,5,9,42.71,8.1,60
26672,1597,216,1,6,36.75,8.7,127
26673,1597,216,2,8,27.99,6.9,60
26674,1597,216,3,11,34.98,7.4,187
26675,1597,216,4,6,31.0,7.0,157
26676,1597,216,5,7,29.55,8.6,169
26677,1597,185,1,9,32.05,8.2,167
26678,1597,185,2,7,27.35,8.0,105
26679,1597,185,3,10,31.03,8.5,130
26680,1597,185,4,6,31.04,8.4,157
26681,1597,127,1,12,49.44,7.9,123
26682,1597,127,2,11,59.48,7.5,121
26683,1597,127,3,11,48.07,7.8,141
26684,1597,127,4,10,51.88,7.7,142
26685,1597,127,5,7,56.82,7.4,146
26686,1597,323,1,7,18.21,7.4,98
26687,1597,323,2,7,22.33,8.2,67
26688,1597,323,3,10,21.08,8.6,132
26689,1597,323,4,6,19.68,7.2,142
26690,1598,173,1,8,46.56,7.3,120
26691,1598,173,2,7,46.2,8.0,177
26692,1598,173,3,8,46.62,6.0,76
26693,1598,173,4,10,50.24,6.8,134
26694,1598,28,1,7,38.86,8.0,106
26695,1598,28,2,10,30.64,6.8,135
26696,1598,28,3,9,35.07,8.1,85
26697,1598,312,1,9,37.15,6.5,86
26698,1598,312,2,10,31.61,8.4,92
26699,1598,372,1,6,32.95,8.1,75
26700,1598,372,2,11,35.6,7.6,143
26701,1598,388,1,10,54.44,8.1,153
26702,1598,388,2,12,51.91,7.6,151
26703,1598,388,3,11,53.2,7.2,102
26704,1599,370,1,6,31.72,7.1,104
26705,1599,370,2,10,30.53,7.9,107
26706,1599,370,3,8,36.32,7.2,152
26707,1599,370,4,12,30.36,7.1,149
26708,1599,295,1,7,39.05,8.2,112
26709,1599,295,2,9,35.51,8.2,87
26710,1599,295,3,10,40.09,6.9,64
26711,1599,295,4,10,39.8,9.0,101
26712,1599,295,5,8,37.56,8.1,184
26713,1599,215,1,12,48.24,8.8,128
26714,1599,215,2,7,65.72,7.7,68
26715,1599,215,3,9,62.53,7.1,83
26716,1599,215,4,7,65.09,7.8,111
26717,1599,184,1,10,8.96,8.1,103
26718,1599,184,2,7,7.69,7.2,168
26719,1599,184,3,8,8.6,8.1,148
26720,1600,336,1,10,35.32,7.5,107
26721,1600,336,2,7,35.46,8.4,141
26722,1600,336,3,9,37.29,7.9,133
26723,1600,336,4,9,37.02,8.1,118
26724,1600,336,5,7,34.89,8.9,207
26725,1600,396,1,11,43.15,7.2,93
26726,1600,396,2,9,42.68,7.0,167
26727,1600,396,3,10,38.93,7.2,148
26728,1600,249,1,6,19.49,8.1,118
26729,1600,249,2,10,21.61,7.4,161
26730,1600,249,3,10,20.37,8.3,111
26731,1600,253,1,6,45.34,7.3,140
26732,1600,253,2,7,39.57,7.8,173
26733,1600,37,1,8,40.36,8.2,101
26734,1600,37,2,9,28.0,8.2,117
26735,1600,37,3,7,36.95,7.7,73
26736,1600,37,4,12,37.66,8.5,164
26737,1600,37,5,10,39.46,6.5,149
26738,1600,198,1,8,37.59,6.8,125
26739,1600,198,2,9,31.3,6.9,109
26740,1600,198,3,8,34.67,8.0,114
26741,1600,198,4,8,34.83,7.1,163
26742,1601,390,1,12,26.1,7.2,127
26743,1601,390,2,10,25.4,7.6,113
26744,1601,195,1,10,40.37,7.2,188
26745,1601,195,2,11,38.79,8.0,89
26746,1601,195,3,12,37.31,7.0,87
26747,1601,51,1,9,47.1,7.7,140
26748,1601,51,2,9,46.73,6.2,79
26749,1601,51,3,8,41.09,7.3,153
26750,1601,286,1,8,31.37,6.9,105
26751,1601,286,2,8,29.89,8.2,123
26752,1601,286,3,10,31.42,9.1,94
26753,1602,272,1,10,48.81,7.8,105
26754,1602,272,2,11,56.96,7.9,101
26755,1602,272,3,12,56.06,6.4,108
26756,1602,272,4,8,50.75,7.8,126
26757,1602,26,1,12,51.57,7.0,84
26758,1602,26,2,6,57.48,8.7,112
26759,1602,26,3,9,69.2,7.5,90
26760,1602,26,4,11,59.52,7.7,60
26761,1602,393,1,10,60.78,7.6,146
26762,1602,393,2,12,60.51,8.5,156
26763,1602,393,3,6,55.29,6.7,108
26764,1602,393,4,10,60.62,9.2,163
26765,1602,393,5,9,61.0,7.5,112
26766,1602,393,6,6,53.45,8.2,141
26767,1602,328,1,9,17.98,7.2,115
26768,1602,328,2,10,17.77,6.8,127
26769,1602,328,3,8,17.27,8.7,157
26770,1602,328,4,12,18.98,8.6,91
26771,1602,328,5,12,18.19,8.1,91
26772,1602,328,6,7,17.52,7.7,121
26773,1602,23,1,11,37.88,8.4,106
26774,1602,23,2,6,37.14,7.6,130
26775,1602,23,3,7,35.15,7.8,120
26776,1602,23,4,6,36.83,8.1,97
26777,1602,23,5,11,36.98,7.2,123
26778,1603,373,1,6,11.42,6.7,168
26779,1603,373,2,10,10.93,8.2,100
26780,1603,373,3,6,12.4,6.5,96
26781,1603,373,4,9,11.14,7.5,94
26782,1603,71,1,12,43.01,7.0,128
26783,1603,71,2,10,41.6,8.5,121
26784,1603,71,3,7,44.84,7.9,93
26785,1603,71,4,7,39.67,8.1,140
26786,1603,71,5,8,35.11,7.8,126
26787,1603,66,1,12,40.44,7.7,119
26788,1603,66,2,12,42.64,7.7,168
26789,1603,66,3,8,46.17,7.7,117
26790,1603,66,4,8,45.91,7.3,152
26791,1603,124,1,10,38.46,7.5,88
26792,1603,124,2,10,31.39,7.9,147
26793,1603,124,3,7,34.66,6.8,100
26794,1603,319,1,11,51.74,8.0,75
26795,1603,319,2,9,53.43,7.2,142
26796,1603,319,3,8,55.72,7.5,137
26797,1603,319,4,6,50.43,7.3,114
26798,1603,343,1,11,27.16,8.5,133
26799,1603,343,2,7,28.5,7.3,102
26800,1603,343,3,10,25.24,8.5,86
26801,1603,343,4,11,26.33,8.9,142
26802,1604,261,1,11,37.16,8.0,94
26803,1604,261,2,12,37.89,7.9,151
26804,1604,261,3,6,35.8,8.6,134
26805,1604,261,4,12,37.46,7.9,113
26806,1604,261,5,7,39.43,8.0,127
26807,1604,169,1,7,48.36,7.6,147
26808,1604,169,2,6,47.93,8.5,91
26809,1604,169,3,7,46.03,8.4,125
26810,1604,169,4,9,41.47,7.4,87
26811,1604,265,1,12,39.11,8.0,150
26812,1604,265,2,6,39.89,7.1,119
26813,1604,265,3,6,37.41,8.1,77
26814,1604,265,4,7,40.41,7.7,156
26815,1604,166,1,10,30.24,8.3,94
26816,1604,166,2,7,30.12,7.7,132
26817,1604,166,3,12,30.47,8.6,109
26818,1604,166,4,11,30.85,9.2,139
26819,1604,166,5,6,29.13,8.2,121
26820,1605,355,1,7,37.92,8.0,113
26821,1605,355,2,8,49.3,8.1,111
26822,1605,355,3,11,55.53,8.3,98
26823,1605,106,1,7,27.52,6.8,135
26824,1605,106,2,7,32.82,8.5,154
26825,1605,106,3,9,30.05,8.5,132
26826,1605,106,4,9,31.89,8.2,121
26827,1605,91,1,11,15.63,8.6,78
26828,1605,91,2,8,13.84,8.0,154
26829,1605,91,3,11,15.77,7.5,125
26830,1605,91,4,10,15.35,8.5,62
26831,1605,91,5,8,13.79,8.1,145
26832,1605,121,1,12,21.01,8.3,126
26833,1605,121,2,12,16.66,7.1,149
26834,1605,121,3,12,19.72,8.2,104
26835,1605,279,1,12,32.29,7.9,86
26836,1605,279,2,7,31.77,8.2,107
26837,1605,279,3,8,36.57,7.8,162
26838,1605,279,4,9,34.3,8.5,81
26839,1605,279,5,8,34.8,7.5,124
26840,1606,119,1,11,61.2,8.2,160
26841,1606,119,2,8,56.51,7.8,153
26842,1606,119,3,8,56.21,7.6,178
26843,1606,119,4,9,58.05,8.3,149
26844,1606,156,1,11,46.16,6.6,99
26845,1606,156,2,7,43.61,8.6,73
26846,1606,156,3,7,39.97,7.3,164
26847,1606,156,4,11,48.4,8.3,121
26848,1606,239,1,7,15.19,7.6,126
26849,1606,239,2,10,12.09,8.2,127
26850,1606,239,3,6,12.32,7.2,130
26851,1606,317,1,8,36.35,8.7,130
26852,1606,317,2,6,32.25,8.5,81
26853,1606,128,1,11,31.34,8.6,123
26854,1606,128,2,12,35.66,7.3,148
26855,1606,128,3,7,31.51,8.7,109
26856,1606,128,4,11,31.39,9.2,81
26857,1607,373,1,9,44.16,7.3,120
26858,1607,373,2,8,44.58,7.0,94
26859,1607,373,3,8,50.68,8.8,129
26860,1607,373,4,8,45.72,7.9,98
26861,1607,48,1,9,29.55,9.0,150
26862,1607,48,2,11,35.96,7.9,91
26863,1607,48,3,9,37.08,8.0,108
26864,1607,48,4,9,42.25,9.6,107
26865,1607,48,5,12,31.54,6.7,144
26866,1607,184,1,9,17.1,7.2,156
26867,1607,184,2,12,16.31,6.9,96
26868,1607,184,3,10,13.53,7.7,107
26869,1607,184,4,12,16.34,8.7,115
26870,1607,184,5,12,13.65,7.2,172
26871,1607,343,1,6,20.65,9.0,60
26872,1607,343,2,7,23.89,7.3,98
26873,1607,343,3,11,19.71,7.7,139
26874,1607,343,4,10,22.99,9.1,123
26875,1607,295,1,8,48.02,7.2,145
26876,1607,295,2,10,48.34,8.3,140
26877,1607,295,3,8,52.7,8.0,139
26878,1607,295,4,12,45.19,6.9,125
26879,1607,295,5,12,52.13,8.4,93
26880,1607,350,1,8,46.58,7.1,141
26881,1607,350,2,12,40.0,7.9,167
26882,1607,350,3,11,53.73,7.7,107
26883,1607,350,4,9,43.26,6.8,172
26884,1608,4,1,10,66.03,7.7,96
26885,1608,4,2,12,69.88,6.2,113
26886,1608,4,3,10,65.8,8.2,91
26887,1608,4,4,12,72.32,8.1,83
26888,1608,4,5,8,69.92,8.2,134
26889,1608,261,1,9,43.05,7.3,134
26890,1608,261,2,7,45.59,9.0,146
26891,1608,261,3,8,42.77,8.7,122
26892,1608,261,4,11,41.08,7.6,131
26893,1608,261,5,10,38.71,9.0,140
26894,1608,65,1,7,18.17,7.3,135
26895,1608,65,2,7,17.09,8.6,118
26896,1608,65,3,12,17.44,8.2,150
26897,1608,65,4,9,16.61,6.5,102
26898,1608,65,5,6,17.78,8.7,117
26899,1608,379,1,11,52.82,8.7,141
26900,1608,379,2,8,53.2,8.8,133
26901,1608,379,3,11,45.69,8.0,92
26902,1608,379,4,8,42.73,6.9,129
26903,1609,125,1,10,38.28,7.8,141
26904,1609,125,2,7,34.35,8.0,154
26905,1609,125,3,8,35.96,7.0,120
26906,1609,125,4,12,36.77,7.5,130
26907,1609,125,5,11,34.56,8.8,96
26908,1609,247,1,8,34.65,7.0,141
26909,1609,247,2,8,35.94,7.0,135
26910,1609,247,3,12,36.41,8.4,162
26911,1609,247,4,11,38.67,8.7,85
26912,1609,247,5,7,36.07,7.6,131
26913,1609,152,1,6,35.1,7.5,74
26914,1609,152,2,7,36.88,7.4,100
26915,1609,152,3,6,32.78,6.7,217
26916,1609,152,4,9,36.59,7.6,96
26917,1609,410,1,7,33.71,8.3,114
26918,1609,410,2,12,24.98,7.5,110
26919,1609,382,1,12,63.3,9.0,112
26920,1609,382,2,12,62.16,7.3,168
26921,1609,382,3,10,57.8,7.5,76
26922,1609,382,4,6,62.11,7.3,87
26923,1609,180,1,6,47.86,7.3,128
26924,1609,180,2,9,44.05,8.2,73
26925,1609,180,3,10,42.37,7.9,111
26926,1609,180,4,8,42.19,8.5,114
26927,1609,180,5,8,36.58,8.8,131
26928,1610,130,1,6,23.21,7.9,97
26929,1610,130,2,8,28.85,7.5,97
26930,1610,130,3,6,23.17,9.3,99
26931,1610,130,4,6,24.09,9.6,113
26932,1610,130,5,7,25.07,8.5,109
26933,1610,318,1,11,15.44,7.3,122
26934,1610,318,2,11,18.84,7.1,152
26935,1610,318,3,12,15.78,7.7,137
26936,1610,318,4,8,15.91,8.1,82
26937,1610,383,1,9,34.32,7.8,104
26938,1610,383,2,11,34.18,8.3,152
26939,1610,383,3,7,27.98,8.8,93
26940,1610,383,4,9,28.77,8.1,152
26941,1610,383,5,12,34.34,7.0,113
